Gene ID,FC pC vs H,FC pC vs HpC,FC HpC vs H,Gene Symbol,,pC1,pC2,pC3,H1,H2,H3,HpC1,HpC2,HpC3,HpC4
26908,-5.411237,1.4230189,-7.700293,Eif2s3y,,0.001110554,0.5588727,-0.11536741,2.7048438,2.799763,2.2478845,-0.050074577,-0.25430405,-1.1375093,-0.001110554
93747,-7.3952665,1.0452836,-7.73015,Echs1,,0.071006775,-0.06961918,-0.7232313,2.4145594,2.8240452,2.699358,-0.08224583,0.06961918,-0.481143,-0.72426605
15107,-9.632493,-1.2459947,-7.730766,Hadh,,-0.037078857,-0.12799454,-0.7024517,2.7888784,3.0950832,3.0522413,0.037078857,0.8908901,-0.3483534,-0.467124
26384,-7.4691052,1.0364665,-7.741478,Gnpda1,,-0.05937004,0.12288332,-1.046565,2.670761,2.7360587,2.3129349,0.05937004,-0.7756257,-0.390635,-0.41053915
433375,-10.1522,-1.3093339,-7.753713,Creg1,,-0.15933418,-0.18001461,-0.83130836,2.7836733,3.0574389,3.019392,0.44228363,0.13344574,-0.13344479,-0.4478283
74654,-9.191373,-1.1848534,-7.757392,4930455H04Rik,,-0.64813805,-0.18669367,-0.3291273,2.1809096,3.1417036,3.1142693,0.01806736,-0.8147087,0.24159765,-0.018067122
93757.chr12.2,-15.232828,-1.955812,-7.788493,Immp2l,,-0.09165406,-0.5338919,-2.208132,2.6762094,2.8538399,3.4236088,-0.1428392,-0.3470688,0.09165406,0.49108744
100038725,-4.412548,1.7699265,-7.809886,Cep85l,,0.2598648,0.17069912,-0.2644477,2.160962,1.9997787,2.430211,-0.17069864,-1.347022,-1.0982618,-0.4572873
20441,-6.5282855,1.1973171,-7.816427,St3gal3,,0.16585541,-0.16585588,-0.3991437,2.5305681,2.7333279,2.4570723,0.16630316,-1.1310358,-0.27727556,-0.3294053
67636,-7.2023325,1.0902201,-7.852128,Lyrm5,,-0.06359482,0.06359482,-0.30940914,2.657362,2.746832,2.83179,0.32772207,-0.36759567,-0.4038825,-0.46726704
16874,-18.29997,-2.3280408,-7.860674,Lhx6,,-1.2027779,-1.058598,-1.0052104,2.947322,3.4871674,2.8802328,1.0106478,-0.09253216,0.09253216,-0.4896307
235293,-6.0804877,1.2938074,-7.8669796,Sc5d,,-0.21864223,-0.014529228,0.014529228,2.5263777,2.6373644,2.4301767,-0.64951324,0.06601524,-0.026887894,-1.1676283
16803,-16.488577,-2.0926604,-7.879241,Lbp,,-1.4748173,-1.1105719,-1.0045357,2.6894493,3.0937653,2.7570457,0.32581997,-0.8510332,-0.16203594,0.16203594
64384,-6.741284,1.1704408,-7.8902736,Sirt3,,0.37010002,0.084280014,-0.5807028,2.341323,2.674183,3.1172419,-0.08428049,-0.49815273,-0.21237135,-0.28183365
18082,-7.270686,1.0872208,-7.904842,Nipsnap1,,0.19706535,0.001466751,-0.7620406,2.5265265,2.8208275,2.6754122,-0.18217468,-0.76506853,-0.001467705,-0.28521347
21834,-6.199502,1.2790698,-7.9295964,Thrb,,-0.6018472,0.10744572,-0.97047806,1.9977045,2.1853018,2.2485714,-0.10744572,0.11659336,-1.669137,-1.7135634
243382,-5.654438,1.4027908,-7.9319925,Ppm1k,,0.14695835,0.29032898,-0.54432297,1.565692,2.535099,3.2903242,-0.1469574,-0.6977534,-0.7351618,-0.5160408
58875,-8.143382,-1.0239182,-7.9531565,Hibadh,,0.123867035,-0.123867035,-0.7175417,2.5757122,2.9889584,2.794672,0.24508381,-0.2623272,-0.2271862,-0.575891
15378,-12.822863,-1.6053466,-7.987598,Hnf4a,,-0.7301588,-0.43371964,-0.7023134,3.037694,3.0959692,3.0420847,0.04918194,-0.2463541,0.48963833,-0.04918289
14667,-6.6744785,1.1993349,-8.004934,Gm2a,,0.34794044,0.03133869,-0.358716,2.141261,3.0899115,3.0053558,-0.031339645,-0.24391174,-0.41595936,-0.33030987
18604,-7.8031673,1.0283675,-8.024524,Pdk2,,-0.088020325,0.088020325,-1.030469,2.2912607,2.8086872,2.7617626,0.27583218,-0.74375105,-0.7814026,-0.2860608
66397,-11.19406,-1.393275,-8.034351,Sar1b,,-0.17474604,-0.5426898,-1.2564588,2.7010431,2.974699,2.804348,0.07472801,0.15480232,-0.07472801,-0.8727417
14719,-9.03889,-1.1237969,-8.043169,Got2,,0.13805771,-0.26016045,-0.88008976,2.7443352,2.9790163,2.8028927,-0.13805771,0.8074913,-0.37774277,-0.954422
13180,-9.497654,-1.1804508,-8.045786,Pcbd1,,0.0745306,-0.2018981,-0.97420216,2.9380646,3.0847778,2.6183014,0.9412918,-1.0109587,-0.0745306,-0.3672104
667410,-6.9249096,1.1626946,-8.051556,Gm8615,,0.18975067,-0.18975115,-0.564157,2.576232,2.7965994,2.4383974,0.59424543,-0.88206387,-0.90822697,-0.42605352
319625,-6.2177415,1.2950598,-8.052347,Galm,,0.2794943,0.16425896,-0.16425896,2.5793304,2.877449,2.7318869,-0.22693443,-0.17336655,-0.39609385,-0.32302094
11433,-40.016182,-4.9651203,-8.05946,Acp5,,-1.5341234,-2.0848856,-2.6716628,2.891385,3.4862814,3.2991962,-0.10137558,1.6812534,0.10137558,-0.82150126
17850,-8.921758,-1.1054804,-8.07048,Mut,,0.10340214,-0.3913927,-0.8212576,2.6844187,2.9374914,2.7408257,0.1829338,-0.10340214,-0.19611835,-0.78371716
11671,-9.397304,-1.1638094,-8.074607,Aldh3a2,,-0.02240467,-0.07531929,-0.68582344,2.5891027,3.21838,3.10571,0.36029148,-0.52411747,0.02240467,-0.027889252
20186,-7.858706,1.0289922,-8.086548,Nr1h4,,-0.26602888,-0.15466166,-0.11307049,2.7589645,2.933999,2.6961508,0.32694054,-0.98412895,-0.3324914,0.11307049
18559,-6.145152,1.3165007,-8.090097,Pctp,,-0.14914465,0.21249151,-0.26475382,2.2475944,2.8367105,2.5726342,0.14914465,-0.80231905,-0.4054165,-0.7967849
237928,-27.767204,-3.422026,-8.114258,Phospho1,,-0.7587869,-2.928728,-0.6030803,2.9581819,3.20368,3.933473,-0.5783837,2.4281545,0.57838345,-1.0495445
13663,-7.5724573,1.0718392,-8.116456,Ei24,,0.004770279,-0.004771233,-0.71454716,2.4229403,2.934822,2.6899738,0.056433678,-0.015113831,-0.58648586,-0.80791855
53328,-9.855661,-1.2120425,-8.131449,Pgrmc1,,-0.12835598,-0.10278988,-0.74346924,2.7110472,3.1797476,3.037448,0.097340584,0.18439865,-0.097340584,-0.37412453
18584,-6.674701,1.2195866,-8.140376,Pde8a,,-0.041040897,0.13945055,-0.73320293,2.3947425,2.7348285,2.4517455,0.041040897,-0.92152786,-0.29591322,-0.81555986
75578,-6.156604,1.3232841,-8.146935,Fggy,,0.49388885,0.020921707,-0.06329441,2.5830822,2.9294777,2.8053598,-0.020921707,-0.41706324,-0.17400455,-0.4024806
216227,-7.0965233,1.1491259,-8.154799,Slc17a8,,-0.48778677,-0.3296771,0.21299982,3.2392702,2.4605618,2.1770415,-0.26682615,-1.3412738,-0.012213707,0.012213707
53901,-9.261467,-1.1343023,-8.164903,Rcan2,,0.12798405,-0.45723295,-0.77693415,2.466179,3.352293,2.7090673,0.6126671,-0.6933646,-0.12798452,-0.53900814
14661,-12.828763,-1.5698605,-8.171912,Glud1,,-0.48072147,-0.48923016,-0.8450661,2.9275541,3.151617,3.1497412,0.46346474,-0.28094196,0.2003603,-0.20036125
11532,-9.288969,-1.1361561,-8.175785,Adh5,,0.08406162,-0.19980049,-0.8246112,2.8616114,3.0541582,2.7904358,0.16853237,-0.08406067,-0.16930962,-0.43231773
74159,-8.777279,-1.0699421,-8.203508,Acbd5,,0.031702995,-0.031702995,-0.7073431,2.635705,3.0350876,3.0231857,0.30551338,-0.08234596,-0.2515869,-0.5245733
74161,-8.649834,-1.0528944,-8.215291,1300015D01Rik,,-0.92005634,0.039567947,-0.19584227,2.8782759,2.4294329,2.9539776,0.3766818,-1.0143161,-0.03956747,-0.46046305
75596,-11.695727,-1.4234831,-8.216274,Prl7b1,,-1.0504832,-0.27032852,-0.84503305,2.9882345,3.0803657,2.4092846,-1.1016681,0.27906466,0.27032852,-0.29781675
109652,-12.419446,-1.5113758,-8.217312,Acy1,,-0.31520748,-0.5682888,-1.3702846,2.780572,2.8872375,2.9819965,0.38306427,0.315207,-0.43306875,-0.8867941
71743,-8.470585,-1.0303562,-8.221026,Coasy,,0.032114983,-0.09482956,-0.9505811,2.6025734,2.9819365,2.649579,0.2946577,-0.032114983,-0.5041251,-0.93690586
67017,-15.095775,-1.8311322,-8.243957,Fam210b,,-0.7161455,-0.4433465,-1.1509361,2.9264784,3.162428,3.3488836,0.5858488,-0.025197983,0.025197983,-0.17547607
230558,-5.044159,1.6347487,-8.245932,C8a,,0.25980997,0.69240046,-0.33591557,2.7869778,2.2736578,2.5595007,-0.6592717,-0.7016134,-0.39385366,-0.25980997
20181,-7.543914,1.0937068,-8.250831,Rxra,,-0.27385998,0.27385998,-0.8391619,2.581915,2.7954178,2.5294456,-0.33684063,0.6338358,-0.8158169,-1.1169653
13361,-8.989924,-1.0865582,-8.273762,Dhfr,,-0.027023792,-1.91E-06,-0.44729042,2.7034998,3.0817719,3.2453394,1.91E-06,-0.17520905,0.076702595,-0.05485487
14245,-4.5149837,1.8328297,-8.275196,Lpin1,,-0.5799103,0.24522686,0.40592003,2.0266466,2.125825,2.4429274,-0.77869797,-1.2527714,-0.24522781,-1.1246119
14979,-5.6558614,1.4658364,-8.290566,H2-Ke6,,0.5127964,0.060872555,-0.6540828,2.4617114,2.4818454,2.4752698,-1.2080216,-0.060872555,-0.7084851,-0.33673573
108037,-16.186428,-1.9493498,-8.303501,Shmt2,,-0.77455235,-0.87692547,-1.2734957,2.9131794,3.1689444,3.0430412,0.27816105,0.6861172,-0.2781601,-0.73411083
18633,-7.9108596,1.050545,-8.310714,Pex16,,0.2492857,-0.21975183,-0.23864031,2.6276674,3.040967,3.073763,0.13477468,-0.15518427,-0.13477421,-0.40817642
217316,-28.388567,-3.3985825,-8.353061,Slc16a5,,-0.8918071,-1.9080362,-1.4871192,3.5937414,3.7867393,2.814271,2.000865,-0.65708256,-0.019455433,0.019455433
381110,-10.441519,-1.2480539,-8.3662405,Rmdn2,,-0.5674281,-0.36778784,-0.8328099,2.7907686,2.9444227,2.649562,0.11430168,-1.2478075,0.16916084,-0.11430168
666348,-8.605015,-1.0259107,-8.387685,Apol7e,,-0.55721354,-0.6485441,0.5576341,3.0035172,3.1924534,2.4714394,-0.40403986,-0.24343276,-0.31250453,0.243433
67900,-8.837207,-1.052686,-8.394912,Mtfp1,,-0.16190052,0.015257835,-0.12951517,3.0979981,3.1123848,2.9442306,0.5338812,-0.35141277,-0.23912,-0.015258312
320155,-7.809179,1.076273,-8.404808,C730002L08Rik,,0.16413307,-1.0854595,-0.7596998,3.0929332,1.9330382,2.1885147,-0.10944438,-2.2056313,-0.4599135,0.10944462
11303,-12.87743,-1.5289383,-8.422465,Abca1,,-0.5017309,-0.21896458,-1.6398792,2.6629639,3.014782,3.0219975,0.3931446,-0.6116924,-0.6977291,0.21896458
110695,-8.318064,1.0160482,-8.451553,Aldh7a1,,0.10668373,-0.106684685,-0.6149006,2.5426788,3.1703453,2.8408175,0.690608,-0.6175394,-0.34811115,-0.6367016
71137,-5.333771,1.5852352,-8.455281,Rfx4,,-0.57687736,-0.047684193,1.0520718,3.0187533,2.3713515,2.2828739,-0.2560935,-1.1648674,-0.71549726,0.047684193
68133,-8.669614,-1.0237473,-8.46851,Gcsh,,0.14924383,-0.1885829,-0.68600273,2.9012356,3.0426474,2.6786785,0.083655834,-0.083655834,-0.2852664,-0.54641724
27973,-8.414452,1.0114492,-8.510793,Vkorc1,,-0.05572653,0.055727005,-0.8054223,2.7121372,2.8143482,2.8867006,0.48646307,-0.5037861,-0.43477917,-0.6874895
14555,-8.8248205,-1.0327829,-8.5447,Gpd1,,-0.038228035,-0.14197445,-0.49050617,3.028242,3.0190144,2.7067356,0.21669006,-0.48530197,0.03822899,-0.47774696
110826,-9.406258,-1.0988516,-8.560081,Etfb,,-0.09382343,-0.07707977,-0.8896494,2.8114853,2.964673,2.864152,0.07707977,0.34218502,-0.41812325,-0.87122536
12039,-9.682657,-1.1308761,-8.562085,Bckdha,,-0.001603127,0.001603127,-0.75107193,3.0155878,2.806344,3.2532053,0.5650883,-0.2563281,-0.22218657,-0.37823963
50935,-10.1249275,-1.1794947,-8.584123,St6galnac6,,-0.30348253,-0.68341875,-0.079524994,2.8002982,3.27595,2.876844,0.59121704,-0.68950367,-0.45046425,0.079524994
74104,-12.5041,-1.4565189,-8.58492,Abcb6,,-0.4113493,-0.2890358,-0.9484029,3.052455,3.1649103,3.0668344,0.65676403,0.28903627,-0.39486027,-0.5792265
68777,-7.2374544,1.1862813,-8.585656,Tmem53,,0.03891325,-0.03891325,-0.68761826,2.791556,2.6151729,2.4721003,-0.16981316,-1.6821649,-0.25724792,0.20661688
14962,-20.493402,-2.3631573,-8.672044,Cfb,,-1.0741568,-1.3619604,-1.2687798,3.0288124,3.2371674,3.1003866,0.52179813,-0.2348671,0.2348671,-0.49879837
76491,-6.508125,1.3325585,-8.672457,Abhd14b,,0.1094718,0.17483807,-0.7821331,2.2536945,2.6616316,2.6935768,-0.509398,-0.10947132,-0.6627207,-1.03897
378425,-7.937988,1.094818,-8.690652,Nlrp12,,-0.20219755,-0.22276258,0.2642393,3.2964792,2.992734,2.5163856,-0.064707756,-0.6723509,0.042016506,-0.042016506
73673,-6.081945,1.4310541,-8.703591,2410076I21Rik,,-0.2494998,0.003407836,-0.003407836,2.726606,1.9897252,2.8477674,-1.6192642,-0.72730684,0.17177749,-0.2261858
18400,-12.268667,-1.4089742,-8.707518,Slc22a18,,-0.10703516,-1.1122093,-0.7782755,2.5500479,3.1593838,3.1437683,0.3272066,0.10703564,-0.31382656,-0.80519485
227095,-11.59198,-1.3299524,-8.716087,Hibch,,-0.21378994,-0.35834742,-0.84645224,2.7499008,3.2235556,3.2131195,0.74625206,0.21379042,-0.457592,-0.748405
16425,-8.122604,1.0748911,-8.730916,Itih2,,0.114432335,-0.012407303,-0.9925537,2.5960274,2.779129,2.8001423,-0.0481987,-0.87443256,0.012406349,-0.6939087
223267,-6.6059446,1.3232532,-8.741337,Ggact,,0.11660147,-0.116601944,-0.4443493,2.4141588,2.8307066,2.4820795,0.21943808,-0.97224855,-0.6318507,-0.8241615
269423,-7.010389,1.2520506,-8.777364,3110057O12Rik,,-0.016487598,0.124536514,-0.032071114,3.140768,2.8057132,2.5579805,0.016487598,-0.6319256,-0.5566144,-0.023815632
69771,-6.621757,1.3260356,-8.780685,1810019D21Rik,,-0.26911306,0.24072409,-0.59261465,2.1730309,2.6850805,2.702527,-0.09936857,0.09936857,-1.3102345,-1.1462483
11534,-5.432561,1.617358,-8.786396,Adk,,0.13222408,0.12056446,-0.5612669,2.2131014,2.5362225,2.2670956,-0.12056446,-1.1380968,-0.8994818,-1.0277176
230696,-8.315814,1.0574845,-8.793845,AU022252,,0.2555256,-0.035886765,-0.91494703,2.467824,3.1383219,2.8661184,0.035886765,-0.3071704,-0.47988224,-0.4984579
59289,-11.263255,-1.2777638,-8.814819,Ackr2,,-0.3400383,-0.36723852,-0.59401965,3.3785224,2.906073,2.8947635,1.1493449,-1.469922,-0.031199217,0.031198978
243085,-15.681119,-1.7717962,-8.850408,Ugt2b35,,-0.365263,-0.83992195,-0.99631405,3.0587573,3.2803903,3.3722234,0.4523077,-0.08678913,0.002302647,-0.002302647
20216,-1.9573654,4.533401,-8.873524,Acsm3,,0.15388966,0.51640415,-0.15388966,0.818326,1.2736092,1.3312082,-1.4267125,-2.5839648,-2.3814936,-1.641665
68917,-5.7886605,1.5338665,-8.879033,Hint2,,0.34824085,0.08541298,-0.3958187,2.4181337,2.7403011,2.4790888,-0.08541298,-1.1544833,-0.5044694,-0.67387915
59028,-16.755957,-1.8775951,-8.924159,Rcl1,,-0.9100566,-0.90192366,-1.437603,2.85677,3.0442567,3.0491977,0.09717512,0.12267971,-0.09717512,-0.8199134
59020,-14.783344,-1.652088,-8.948278,Pdzk1,,-0.89010763,-0.66373014,-0.6921177,3.3033261,3.2014518,2.9069695,0.15725851,-0.041858673,0.041858673,-0.25470352
11761,-27.150278,-3.0320425,-8.954452,Aox1,,-1.2049527,-1.7873683,-1.876646,2.962181,3.2098112,3.2477255,0.65075254,-0.7415495,0.14828062,-0.14828014
68021,-9.540391,-1.0652404,-8.956093,Bphl,,0.042583942,-0.042583942,-0.8166356,2.8693752,3.0970182,2.9791164,0.13249111,-0.41255093,-0.2524376,-0.19163418
19193,-8.850556,1.0129052,-8.964776,Pipox,,-0.045218468,0.045217514,-0.92009926,2.6447544,2.950223,2.922227,0.078902245,-0.9935913,-0.12137413,-0.26473427
104009,-10.05225,-1.1200267,-8.975009,Qsox1,,-0.037267685,-0.037169456,-0.65810204,3.1265678,3.2226143,2.906618,0.8404217,0.037168503,-0.40863895,-0.7915373
74152,-5.0562906,1.7799494,-8.999942,1300002K09Rik,,0.14497375,0.234231,-0.1449728,2.465004,2.4374704,2.345996,-0.43094063,-1.3830595,-0.6177168,-0.5833187
101122,-6.773632,1.3289874,-9.002072,Rpusd3,,8.29E-04,-0.06384611,0.242805,2.7836466,3.0782828,2.5976472,-0.42886782,-8.29E-04,-0.6158385,-0.35605717
170460,-9.548372,-1.058658,-9.019318,Stard5,,-0.012846947,-0.35221004,-0.3825941,2.7565145,3.2453346,3.016264,0.012847424,0.25787926,-0.6311412,-0.30750751
15926,-16.229315,-1.7967696,-9.0324955,Idh1,,-0.3622465,-0.5581722,-1.1629477,3.312108,3.4354467,3.230669,0.10344219,1.240056,-0.10344124,-0.6362572
56508,-8.240137,1.1013312,-9.07512,Rapgef4,,0.06398964,-0.06398964,-0.11242008,3.468482,2.898509,2.648594,0.62971306,-0.5550375,-0.17303753,-0.6085253
622402,-28.161875,-3.095948,-9.096365,Akr1c12,,-1.2469568,-2.2409902,-1.397382,3.0867796,3.2561855,3.2187195,0.31998777,0.35676622,-0.31998825,-0.34901333
27404,-15.85701,-1.7426463,-9.099385,Abca8b,,-0.63285494,-0.8762512,-0.9020262,3.1410255,3.2781096,3.1308794,0.72737074,-0.7370949,0.19077778,-0.1907773
20768,-8.842428,1.0314133,-9.120198,Sephs2,,-0.07360077,0.073599815,-0.4589815,2.7799292,3.1121044,3.0823116,0.4003582,-0.663805,-0.1917944,-0.33522606
15168,-12.9751625,-1.4195217,-9.140517,Hcn3,,-0.17285109,-0.9225173,-0.52636814,2.7205434,3.435831,3.3149319,-0.26843023,-0.2438407,0.1987238,0.17285156
319177,-11.489009,-1.2546778,-9.1569395,Hist1h2ba,,0.41614795,-1.1462615,-0.70032996,3.332875,2.314336,3.4888928,1.6868911,-1.1462615,-0.72247195,-0.41614807
56357,-8.236982,1.111738,-9.157368,Ivd,,0.10118866,-0.10118866,-0.9821229,2.3528109,2.9915266,2.7998877,0.3696928,-0.43583298,-0.81503916,-1.0395851
107375,-9.144643,1.0020059,-9.162987,Slc25a45,,-0.30351925,0.072039604,-0.16308928,3.0224805,3.1714578,2.990274,0.49057293,-0.6086869,-0.34750223,-0.072039604
214922,-27.18627,-2.963858,-9.172595,Slc39a2,,-1.8919859,-1.919186,-0.42350125,3.185206,3.3281302,3.5464087,-0.62124276,1.2449169,0.13931918,-0.13931942
329828,-13.448061,-1.4633653,-9.189819,AI464131,,-0.28942108,-0.22633171,-0.95729303,3.0447164,3.5037656,3.2264504,0.24696255,-0.006744385,-0.01386404,0.006744385
50908,-44.742558,-4.8649836,-9.1968565,C1s,,-1.9047189,-1.8977528,-2.5506644,3.2453737,3.5194073,3.3328104,0.9863806,-0.16959381,0.16959381,-0.3274889
53412,-4.6277256,1.9899924,-9.20914,Ppp1r3c,,0.31792593,0.41076183,-0.31792593,2.1542702,2.271307,2.6160946,-0.38625765,-1.3244123,-1.1050477,-0.60765123
16180,-7.2414203,1.2743478,-9.228088,Il1rap,,0.014426708,0.34460258,-0.40564013,2.8512325,2.9248667,2.746108,-0.2248702,-0.014427185,-0.6589012,-0.5629854
67993,-6.167786,1.4990246,-9.245664,Nudt12,,0.20219803,0.3770094,-0.2021985,2.5370255,2.847146,2.867096,-0.22533894,-0.93552256,-0.3129406,-0.3596158
108156,-8.004575,1.1572566,-9.263347,Mthfd1,,0.19049454,0.09551144,-0.53471756,2.8553562,3.0340881,2.864318,-0.09551048,-0.12040043,-0.26429558,-0.6942444
66570,-17.028095,-1.8378297,-9.265328,Cenpm,,-0.4149654,-2.4865599,-0.40591264,3.6736856,2.7316103,2.5568018,0.07441783,1.0401134,-0.07441759,-1.9380187
56752,-12.056103,-1.295572,-9.305621,Aldh9a1,,-0.47952843,-0.0551157,-1.1029243,3.1670828,3.167122,2.8033018,0.0551157,0.28313923,-0.30021095,-0.7271118
19299,-10.610792,-1.135542,-9.344254,Abcd3,,-0.06495285,-0.010512352,-0.76471424,2.919077,3.2609835,3.2021418,0.010512352,0.5909519,-0.31820965,-0.66996956
57279,-11.125828,-1.1883261,-9.362606,Slc25a20,,-0.58919907,0.23944378,-0.7115898,2.9439049,3.2839909,3.1382818,-0.20120955,0.056956768,-0.05695629,-0.21819448
103140,-12.489854,-1.3335774,-9.365676,Gstt3,,-0.098074436,-0.48257017,-0.79951525,2.755474,3.6218414,3.170579,0.50393724,0.09807396,-0.36110497,-0.4199133
27384,-23.654434,-2.521619,-9.380651,Akr1c13,,-0.49940062,-1.4137068,-1.9025922,3.1662807,3.4401283,3.2700071,0.45360184,-0.2038002,0.05983591,-0.059835434
59010,-11.941316,-1.2720364,-9.387558,Sqrdl,,-0.04949379,-0.18635368,-0.8174143,3.0402803,3.4104996,3.2296276,-0.010935783,0.5506916,0.01093483,-0.5664797
74185,-8.884942,1.0576451,-9.397116,Gbe1,,0.10221529,-0.23577213,-0.50192785,2.9646463,3.3218842,2.532072,-0.10221577,-0.5133748,0.44020844,-0.9953532
56173,-29.601738,-3.1462605,-9.408545,Cldn14,,-1.0489094,-2.0761094,-1.5804248,3.5747707,3.5046308,2.8779848,0.8067963,-0.13439894,0.13439894,-0.46616793
100503072,-14.110741,-1.4994292,-9.410741,Gm16291,,-1.9611096,-0.98830986,0.38184404,3.077608,2.7850757,3.0259056,0.3096335,-0.3096335,-0.51476693,-0.5710132
70152,-8.364841,1.1255765,-9.415271,Mettl7a1,,0.112051964,-0.06581783,-0.71875286,2.1883163,3.202836,3.129344,0.06581783,-0.15476131,-0.63025665,-0.86014795
13480,-15.917028,-1.6869944,-9.435141,Dpm1,,-1.0263798,-0.34686375,0.003844738,3.332037,3.7168121,3.5592499,1.8396497,-0.13170052,-0.51214886,-0.003844738
67375,-69.96068,-7.4128385,-9.437772,Qprt,,-1.8567915,-2.4283123,-3.9326274,3.2568178,3.5559702,3.3548975,1.0502033,-0.44707298,0.32651663,-0.3265171
11370,-9.891506,-1.0465894,-9.451181,Acadvl,,-0.007162094,0.007162094,-0.8076639,3.007928,3.127016,2.9759626,-0.30342293,0.21013737,-0.15923405,-0.5615835
72792,-6.5552588,1.4461154,-9.47966,2810459M11Rik,,0.2630949,0.11102772,-0.43672323,2.492207,2.9281774,2.6549735,-0.45194483,-0.9823618,-0.11102772,-0.6668639
217082,-10.249081,-1.0783619,-9.504304,Hlf,,-0.49332714,-0.14625788,0.066889286,3.0594845,3.1983032,3.241784,0.09165859,-0.06688881,-0.28304863,-0.06994963
56448,-2.6579716,3.5947726,-9.554803,Cyp2d22,,0.6752634,0.51096153,-0.5109606,1.7045517,1.5328941,1.6687956,-1.4657907,-2.3032131,-1.5235786,-1.1906672
433022,-15.414385,-1.6125745,-9.558867,Plcxd2,,-0.14249754,-0.7520151,-1.4542699,2.980359,3.4257994,3.0836754,0.7551241,-0.5107441,0.14249802,-0.7611251
11520,-14.974413,-1.5661663,-9.561191,Plin2,,-0.29635143,-0.5654955,-1.4475117,2.9878197,3.1778612,3.238243,0.14667511,0.091952324,-0.091952324,-0.6368704
192136,-7.2255096,1.3257259,-9.579046,5033411D12Rik,,0.3784008,0.12098837,-0.1547432,2.696601,2.970625,3.2367182,-0.120988846,-0.5130782,-0.33090734,-0.20262766
11364,-7.5240393,1.2771542,-9.609358,Acadm,,0.22212887,0.50460434,-0.60632706,2.8398438,3.040289,2.9747953,-0.28977776,-0.22212982,-0.40346622,-0.33581543
56018,-11.262868,-1.1716138,-9.613122,Stard10,,-0.097112656,0.021130562,-0.69883347,3.0853596,3.357174,3.2631578,0.5106344,-0.15249729,-0.021131516,-0.45610428
74114,-8.054677,1.1957685,-9.631529,Crot,,0.1952095,0.18657494,-0.28347492,2.959755,3.0582895,3.109745,-0.19889069,-0.26795578,-0.24725246,-0.18657398
69129,-12.355317,-1.2817042,-9.639756,Pex11g,,-0.44698668,-0.10495329,-0.8264992,3.2319431,3.2025223,3.068276,0.6173053,0.10495329,-1.0006444,-0.12727976
66765,-9.3162565,1.0356323,-9.648214,4933411K16Rik,,-0.6627941,0.19136095,-0.3833437,3.1182146,2.8152857,2.870974,0.2080183,-0.67428327,-0.19136047,-0.684124
76429,-9.533364,1.0165808,-9.691437,Lhpp,,-0.7016082,0.3586545,-0.3586545,2.537047,3.4745646,3.0457363,-0.5828681,1.0542045,-0.5923004,-0.90941334
100038566,-8.917252,1.0877383,-9.6996355,Gm10658,,-0.28329682,-0.38842273,-0.32673144,2.639089,2.8449926,2.9872642,0.28329659,0.8935075,-2.5007372,-0.492661
224440,-8.483296,1.14373,-9.702601,Setd4,,-0.14793158,-0.4024043,0.14793158,3.4263058,2.7651186,2.660047,0.16045427,-0.30926752,-0.61251116,-0.55020094
666168,-10.365396,-1.0666388,-9.717813,Cyp4a31,,-1.1114018,-0.07210636,0.07210636,3.2588391,3.0713663,2.6795034,-0.50392604,-0.6435256,0.33831596,-0.3004465
71985,-9.606054,1.0144467,-9.74483,Acad10,,0.106101036,-0.106101036,-0.7234626,2.6853147,3.245172,3.1378818,-0.31945467,0.19925451,-0.6223049,-0.30488396
50909,-9.495536,1.0270041,-9.751953,C1ra,,-0.30893326,-0.05359745,-0.3966322,2.9746075,3.065693,2.9422846,0.26854324,-0.71159935,0.05359745,-0.77652645
52637,-9.907199,-1.0139577,-9.77082,Cisd1,,-0.118344784,-0.0592041,-0.94243,2.4523273,3.2200818,3.1330438,0.0592041,0.26729774,-0.411088,-1.3287287
